card_id,account_id,card_number,expiry_date,card_type,cvv_number,pin_hash
833,965,3521497027589060,2028-02-05,Debit,424,f27656d5fca608f8458f301fdda239b9837b381962870ee30b9977b176f40415
834,860,4471140113485086,2027-12-08,Prepaid,572,8c658bf33dd6d0529f3749acae75284fdd4e77e73a63a01b708ed0df1e8d7add
835,992,3566035386499855,2023-10-02,Prepaid,662,11219de98a1b4dc6259a19e5eed2cc4112e14a96a545df0c41d4cddf13bd5996
836,698,6593994151127945,2028-04-16,Debit,265,1030d231290acb5b259773c6aaf1ac006bc9c811794ec1b9d4b18c23fabaad5a
837,540,3540967204002548,2021-04-22,Debit,650,7fd5a96d69957edc1c1ccef784158d208d3f2d710c9b739cd8fce6ba6c23a30f
838,877,4060784473128153,2025-05-07,Debit,737,d4160cce7a3841622e7b65eeec47de0c860aba6dcc3b624dd80717b3338b58ee
839,622,4068656359963519,2024-02-18,Prepaid,266,289d5d1b9471557dc44e9a0dfcd69e495659afb24c60458928ba2d56a9fd5abf
840,694,3523652848949467,2022-07-15,Prepaid,106,0fac54f6cf44893bd306fad6d97c7df82b96691cf2cece2592b94d00ca6e914a
841,627,4275650335660553,2020-06-23,Credit,989,954e9353d72eecb1ad2ebae3ac90cc4e01d3e86b1aff1d5bb2d355e6e445a5c4
842,586,213147015532163,2028-07-01,Credit,731,c8d3e4061f7d609ebc9288a7a5e904603b60d11cd1cfff0e27b9a8bcb2ae0df8
843,979,3561630542058820,2023-08-03,Debit,231,dff0607c9ca65e70445dd4f9f9eefa544eaaa1758f56bd4905daea63e9501841
844,836,3589056528468254,2023-11-20,Credit,435,40b51345569538b4da92f87fd30eb57b56e805d63dadd6335fcc81d8192e6ff8
845,401,180065950443601,2022-08-08,Debit,324,89e3baa1e2757b109c1e5994d84a1e1331147e8835eb19d61c053d75556e1004
846,879,4809856837311662670,2025-03-13,Prepaid,255,c22f6ff85ddce46e663ba44c44e4c6a8d071e56ca4ab284b409c16d03fcc85b9
847,267,4187313910060,2020-07-22,Credit,668,5fd7ceee9cfd3b52d0bffdcae4493015728e987e11f28ce788a58ceda777f00e
848,131,578939306424,2025-04-05,Prepaid,934,6354c773ef497aba25b67c459b34af96ab0fb24d154c856897fc8d11b4521a46
849,418,502062139204,2029-10-10,Debit,859,60790f8907bfbf2894b3abbd73240725d4333e29e364c0e3707b9dca08ee092e
850,509,6011023389953353,2022-01-14,Credit,486,9f6c2afaf7aad7b7386216b053c400ca2844653f0a6dc8ed7cb04549e5427b92
851,282,676137384399,2022-09-27,Credit,783,1103dd4fc2f297cf6b2db9ecd8b934f2e5331457a53fc35f64f239f66c7f4b6c
852,951,3565068933272963,2020-08-01,Debit,886,47ff7fb604e856179c477542e372702fe566b4eb0ede50e7f5f861ba0fc4ac8b
853,281,501868292498,2028-11-07,Debit,610,4e0865bc532af0d614fb3ada7fc89b4fcc529da331b8040fc676a1b216efde24
854,188,6510645335711299,2020-11-24,Debit,310,dcf00305089443e3bceb5c36203d72dc552d2dd33a88a2341fc128805fe587d6
855,212,6580348648517579,2027-11-16,Credit,786,8ca1a025a50a9b9a6e883a5e410add489f4589ed82d9b75fe92b5ddf5329e50e
856,779,4160706880833157,2029-06-16,Credit,696,52b36e906b1ea51e8409817fad9b437e16e70f9e1ef32bc569191b3dedf4e272
857,752,373821307910883,2028-06-20,Debit,288,f7153772b3736a79a31dbb30233e2c8fc76a46124b72229b6167b2423056eb97
858,207,3544081881645276,2021-08-07,Prepaid,808,7d9e31eccaa1249461e2f9e5d56d5ad4fb5d4c22ba7ac7052eda02cf9b7235f6
859,994,2263131755859759,2026-06-12,Debit,927,ecf2a0c6c59d0703ebfa6cd8cbf09e28ed2b5f4277b1522451dfc3722ffda7a0
860,460,3517008148036547,2028-10-18,Debit,963,043c597957f508083c7244cb51d2c35d7b0c4367d8698dcd2d0a128e74f0ba47
861,452,3571238612463850,2028-03-08,Debit,553,8270b54f60f40e25cf728cd44d04a9249f3155920b663d95a728fd676005e8dc
862,478,3518818141578744,2029-06-11,Debit,438,17723fefa546c1546f222e1ed1550bc37794ee8cbc418d00b3f595ebad8b690c
863,773,372645800288211,2025-05-02,Prepaid,113,cfc3ac0afa6ff22b4c22f2e6d480a362d950a872dcc685004c19e35344cb2516
864,81,4028204342034894011,2026-04-27,Credit,369,4e2c9c6d66d89963c62cccfee1e354b59ccb64a11c03bab3f38d663b50cfb317
865,589,3558082739789269,2020-10-19,Debit,448,e3657d01a69a0a9da6ac1d7bfcda3dea52296904277696768d88dd763bf221a2
866,253,4636428388473069334,2023-09-15,Credit,958,725caad2c009fab65610be6c0785c0d228b0dbd17042ead96275232d33741005
867,249,676301737117,2025-07-23,Credit,919,634667c2192955e0db2cb73ed5f14e8f89d8b3f53bc895275d1a90816a4b1af9
868,755,3580905400036473,2026-06-23,Prepaid,147,8172de36b12c1f4e148d0cf447903ad5de7565655f69e4f47d71f41158a0e353
869,838,676138472946,2025-03-18,Credit,717,369c4d239902e7b0a26cbff5938b9e2930978e7b7ed11e92210176f8ae03a73c
870,200,6543629058014496,2023-03-19,Prepaid,763,be6771026a56611717e5909f5fb01f53d611254b27b18fe1d63a73b01739362f
871,342,213191150937910,2029-06-24,Prepaid,618,c6ee7e2710c5ce388b366afc14b9b8606c203a4c7bd998ff10bfc1d05ebbfb42
872,331,213191184295798,2028-09-12,Prepaid,609,879c4479034fa1ddeeec29e2de1285bd7b26e4bcbc0cf80d8ca9854eee0fd573
873,995,3513849654432164,2024-11-18,Credit,356,7b4e2e79a1aa2304276eb23066030b8365c7fe0d3b5054d014996ee693c8a6db
874,254,5225058289870467,2021-07-25,Credit,679,7e0d9b52d883ba6e311031d6e3e02981fc51310294c6a479479b792db543fd61
875,719,3535507561993140,2023-03-26,Debit,490,82134b85476eb7a35e841a43f79d5caef44e0222f971e8cac8b61c0416a57da4
876,629,4925359449892474,2028-09-15,Debit,787,ba20a8eb697cfcb7b5dafd89b60a6630a0f1454f368d4151d9cbc58eb3a6c475
877,507,566009892118,2028-02-29,Prepaid,631,9b50baa4758dd0608bb860acddb54e3fc0939e206aa27b69dc2c339dc79f087b
878,565,340586637570943,2021-07-19,Credit,511,f72d8a8e4a49f55f97871035abd7d1859c487f133fb562a3d1c823635722e404
879,813,6544669846403790,2020-02-16,Credit,635,61242940b43d1f35f74b199b3f0cc693cee372d9f4356984a3dc42d4812d4a82
880,12,2263368391904694,2022-04-13,Credit,476,5452709f443ea4d1fb5b6d675a3723d5f70ddc0889cb44b397e5d1ac77d90e4a
881,339,4319848285631487,2021-10-23,Debit,385,ddb502171dfb86aed89a3b69014726898439d1ad61fdf21fc312cd81ffd0eb85
882,250,30012885751858,2027-08-25,Debit,321,695b30eb3dc184249a05e20cd2050450a46a941b9fc21d0c76e11bbca3110423
883,78,3503160319104095,2023-12-23,Prepaid,373,7dc41316e351387e83c19e67ce193ff5399633fa3aa5aa4b14d95acdff1c6e22
884,154,2252525367956593,2027-09-11,Debit,306,650e6c8a2fd10be29586c4fe6c1db98fe8e1292937061af7299e7a290ad790c8
885,38,2656611109715810,2026-06-02,Credit,883,3e07ac7ffbf510335bc55cd811e6e422c3e15ea0be23d39ddd8dc4f5f309f5fb
886,726,30556283984628,2024-11-17,Prepaid,177,5eb715d5f45824d8557d5f4a4392441202fe0e8d12e3b99f94b7fbd74e49c444
887,832,4476663592028,2023-01-10,Prepaid,374,582adb904da89e8aa3deec04af6dd2b722c4d25edd11b0f6563339974d382175
888,177,4545902024890526105,2027-02-15,Credit,821,732439888adb661e50eed6a3ee35bd4708dbdea908eea001bd8173690d516bb8
889,449,180068663525276,2025-06-20,Debit,713,a21f1546348b9425887c2527f67a75c23d4adbad4a9f58fdafd56ea9b1e87884
890,969,676269842438,2022-12-11,Prepaid,315,f1ed3cd03500687156bb9e460681f350b253d9c0b32e8fc0b2507c9b5abb607a
891,604,4803911114638,2025-12-07,Prepaid,677,7514eab48c24557d3c68e74123d080124d7db82b5d0f8be946c926c63f0dac24
892,92,377405957224385,2023-03-10,Prepaid,478,78fa8ea9da606f8a62b7171f82e913f99c4859a521f9b5c3e4f0cf256e176d36
893,809,4533566481483772,2020-01-07,Debit,825,bdbaddff195746cbecd3f49d19adc146cec7196525ddfadfec6c79f96c02c273
894,11,4864750009529,2028-02-18,Credit,718,146e185c297aee8a15965a8328f24da453f25e01f4a3b5b15d2c5759caa33453
895,672,213165616057307,2022-02-09,Debit,511,31dfae73171c25ddb5e03215f5d5a0ae09379bbb8f681ff4bec9ac167d3a4d4a
896,368,30452169194963,2020-02-28,Debit,473,173fdf27b7775943b661e18e4a24082475c3cffae6ceb71d48b34567ae123bd1
897,776,4145045525403419,2028-04-02,Prepaid,200,839d19d48fcfaa83e51a33d6c745b252a5d4a078bd53502516ae81619c61b732
898,878,4094945622210214,2024-03-29,Prepaid,238,c5eebef970461793a036ae2da3644e3cd8e0f91b0c80d0efa2108b11642571a5
899,655,3524165202001204,2027-11-25,Prepaid,256,1579a488ee649b06ead2008ae7073b3479280f34f7c38f0a8ba5f6d8a6cbe6de
900,898,3597061780206186,2027-09-15,Prepaid,754,49d19955431defa8a80096550bd4e94e4f330243df6781110477e9d47f797088
901,402,3535788417914247,2025-02-15,Credit,389,41c63bcbcfb635648628557ae0e893660c545d4fabb0656156b20ebf9825061d
902,81,4223920632786903,2023-07-10,Prepaid,127,37aadcd169244849b95e73558f7a7ef46660f75a35ae64ab9e46b57b3e16cd57
903,982,4834978554003906,2020-11-11,Prepaid,685,517d370d8c8ad45e156b807c7ddb3c6bcf8f5dfc5c944f822d15778509f6a84f
904,410,5151464863578237,2022-05-19,Prepaid,283,597fa600dfbee938fbc737c317eccff5266ec5efdc864a2190e62fc93f82f962
905,62,347828931494757,2029-06-14,Credit,616,dd8f90da38d5519178da05803c691470e4c9669d30dfb2e99adf99549b560ff9
906,857,3525557933707357,2029-07-17,Prepaid,217,ad0db980b42316438be798af9a4baa1a5017c101f718baf25c5bc9f7126d7d54
907,694,213140027214136,2024-08-07,Prepaid,690,32554dc6a030a146c91ca5957c63cbdbe001499ef95eb8bec27e0f79b11fdac0
908,655,30549188055461,2022-06-15,Credit,523,29fd3ca228b9a87f7148c4141dd1826e23f06c18597332561d56a7416144a862
909,990,4236881879361599704,2028-12-15,Credit,659,54e5e3f2619920d0da7d2c77a1e13ccd5c004354b2cae7e7ac8bb01bdf2590d5
910,113,639095422239,2024-03-01,Credit,150,509fba56a50db1bf4587e685aa387f78d9256ab3a1c8e3d593b875be74d3ee21
911,871,4260115577691499,2020-11-13,Debit,952,151977f5599f51b3c592fa2b30ed7e356a0e04ef74d969f3579d35ccb0ff2648
912,528,4120033384036362,2029-04-11,Credit,959,be6645e1d73eb116be8624d89de499beba7a38b962fdcf344fbdde1ef2799431
913,719,346887104473544,2024-10-05,Debit,487,d3be210f5fe74d28d1ede68eb621976dc811c70f1ffd72be7cef35b3c39b9148
914,35,4352970496456377586,2020-03-24,Prepaid,220,89252ab589f53f7fbe4385ba43e7c17f783107b6105c0972ebf8e40d05053784
915,781,180033014544673,2020-07-29,Prepaid,579,9b1ef59fe57ab98419a05058ced96977799f1eedec7bef35bc974f3d6ea93566
916,329,371137791644876,2028-06-22,Debit,240,8fc34e89b14158b9542049534c86e64f3d50f4326ca03c719f3d3f572aefcc45
917,103,3590337340175385,2023-11-06,Prepaid,737,c5143a6e106b912de48c2b4082cf739e9cadaff7d305156bdde546413fb5d18c
918,367,3575694995348967,2028-01-25,Credit,157,c5ee2e9bac50a36e4bd7cc0f9d92991bcac46fef4db8491982616d46a0495003
919,246,501859719517,2024-03-15,Prepaid,751,cfdff461cbcd7a15047b8a735cced117a492f331fe56baee5d5b0a4df06a5aaf
920,616,3535392627501702,2026-08-26,Debit,472,6205b2333f375f2390a39aa6708c70128b9323f1d723c837d65f290a1ab507b6
921,740,4982085626279010982,2020-01-30,Credit,161,dee6ad0fd98ef6f448ab0d0f5c495e1886f064816b066956a1aa340e8f0b52dd
922,843,4688730506760100,2023-04-22,Prepaid,127,afa880fba74416eb9b6918c834d367a5cd68ce3d2dbfbaad4d1a18a6869f3ca3
923,920,36254196010806,2026-04-08,Prepaid,577,3fd4a05622b27f9ed36df9d3a15a87fa5eaf0bb1c87797627dda8d17ac3ae08c
924,143,30160748025471,2021-06-03,Credit,594,efa8dfe8a4de6faf31aa627e082d0b18a790d4198e28a41b2adbf258a3a54aae
925,755,30205019761567,2026-02-04,Debit,264,f923d6e7594dd0771d14ee570d2595faa08174db3ee6e4d89f6ecbc24ad17930
926,437,3572278493134773,2023-06-27,Credit,359,1170af78b346f76dd4459dee662713d8d068b29e8e40d1b96a778339f84bf979
927,899,30082191807207,2024-04-13,Debit,138,075d03ddf65ee921f93c1e39a24990f6c1fa4aefec29361d3715a27ef4644275
928,919,4307501878004786,2026-05-08,Prepaid,149,2e39dbd806c78a96b47080928a2701a785faee74869a4eabd1e871430a6f890d
929,15,575757658787,2026-01-21,Debit,542,9b2ef9e3024c6fd4c5d57a3c9cbbcab4daa726367422a63cdc4d84ae4e3f9706
930,295,4327826364659751,2024-08-14,Prepaid,421,5e37cf2fd18cdfec02977b118dd80a394dd6bd73d537ad9d86982c7c27df412a
931,968,5575905854079260,2021-01-24,Credit,881,3b3221ab2f9c61e30d4dbe1c68647f5cbe760a538472ef1b97e5233c51821ca9
932,833,6510827782021311,2021-01-29,Credit,726,7342115c6fc5bad631674ee4e9b6972069d0b91f4e36123b3fc67101fd5c083c
933,10,2293862704418222,2028-10-28,Credit,974,fb1c3f2a8b1b6a619fc8b2b18f75c43ff2b4e74215a1efaccbde92e3b11e77a7
934,927,4486912120331,2027-06-22,Credit,864,d9fbb5ffcecd05a1d67360e0a3365beae38789a096cd94a34b82f928246956f9
935,962,2276940060982352,2028-04-08,Prepaid,456,5bbe3e2a028d8a5c2b540c52d55a9962ca0adea74f056ed2fe68dfb4e8af876c
936,857,3572072950991340,2027-05-14,Credit,601,00c9455cef7bf2d0ca402a57d4388b64d8298d10971efa58cebdc0631f13353d
937,96,4830810345849,2020-08-31,Debit,786,b872e890797684dcd82cbabc664e0b80222d4bcd266a18c403c77e728436c07d
938,519,213109513453755,2025-12-23,Prepaid,816,9dc096b100b74a4aa9381a43b02bdce3e946413117153fb64065b08d507e9542
939,895,213128103636975,2021-09-12,Debit,463,514e90d06ad999a3e74e58567c8d6cceca10ef5489331af80b993bcf85a8f017
940,943,4264603220835551,2027-11-20,Debit,713,f02384557a178278daeefda1524fbaa6c84eeb0ce44c11308edea92fc67b4fe9
941,829,4037330627949264518,2024-03-26,Prepaid,824,95471e9b2bc53b1774275640504b4f7d1cfa04686e78e170e9fb59c396cc3589
942,988,4871303162469833,2021-12-17,Debit,905,0aef0de0bda46d9815d14b9cf0f27e25b0cd8a6ea57723eb175b12d93019c062
943,819,4462954319586013,2028-05-10,Credit,707,6f5ed41f72c3344a0670d161b590e518bb2b94f06a9e1c6cd015b4128a91540d
944,650,3531810980628246,2028-11-04,Debit,169,4d1f0d9702c5af346b734793beb7cdcbf1ce13a9527ea6878331eca95a387929
945,420,4535070143707,2027-04-28,Credit,101,3186143ef8c48dccbdcc34c85e5d451fa153a7c3d3332602c6bb309805911f7e
946,309,4564377433146067,2026-07-12,Credit,607,0c4c9488f401ce1e0db72a99a7050cd48257857ca409d6b0612a283a9e70fa30
947,498,584345105996,2020-10-11,Prepaid,781,0eb8ee6469599f8221fd3bd9ab5d295a5839f1ae2e2c64f9cdf2c3201987bd0c
948,69,3559323597026710,2020-02-11,Prepaid,718,6d60b54c01a833387fb66d5596027f5271879350faa20cced0f75320ce925943
949,351,676337573056,2028-09-05,Debit,673,956f428519c79051dbdd23fd5a37d8a75794d153fc056c0e52210c90dda4f0e0
950,611,6582989991787794,2021-05-03,Credit,418,10ad73a81251d979a2df7f7e4f8959be23c095c0ab0769cbcc3f28f4377e0b16
951,354,30189500357467,2023-11-29,Prepaid,283,ce7251f354e4996aaa2dfc7ed80fc27814525ecbcc9282681272b45f1dae8cf0
952,265,30477068810476,2022-09-29,Credit,756,f5917e6a5fa603075aae7e1c3e1f5e0396a48ff673131d51b6b0121e7d8f28c4
953,649,3597330306435201,2028-11-14,Debit,100,999946b82516dc5c2cb841d2c1e53e98d009cb1b1eeb785aa6d681b4d9a4b818
954,463,4733099222436048,2029-09-28,Prepaid,289,e7cfd61653024541bbe0fc13ecb3607db11018f2cc4d32aacaea161bf325de27
955,579,180002397500859,2021-06-28,Prepaid,220,2410fbe5cfd0972d9ea3498a855cb58fc949c0a2e684bde14db1b5b34c3c1cfc
956,5,371389676926023,2021-09-05,Prepaid,355,42fc178f4223eb9c1bfbf49949da51581daca8a6e21dbf5bb2b7d350e3a94ae3
957,258,370446781764177,2029-03-16,Prepaid,496,ca3319dfa70ad8845a6e5f834288a126ba0f1c1637b94279304bb37d79be2a4f
958,11,3555749244392358,2027-10-21,Prepaid,399,b02fa7ea409534d16eb5e1f540ee64110264ea489983094e0a8bbdf74ccf3e3d
959,765,4860541262608804063,2023-10-11,Credit,693,5edb71c123c8847cb05a7345c67a84567d33c6894bfef38669a98d9b805c3ab4
960,398,6011147340649428,2022-10-03,Prepaid,558,9ddb3f1605d14d96eafae89640f3bef8be4af9dee3a8a5b14f299a69c5f45343
961,850,4247688321058442833,2020-06-11,Prepaid,900,ea156d48c28fbf87dc38742eb430d7033d245e21e833f64103c50ca58948236c
962,432,30382658674839,2020-02-02,Credit,157,4920f95de5446024a024b0d57d3fd611586ce8338e8a852c30cf4661951432ba
963,262,345199149937447,2022-04-16,Prepaid,825,dd3443a1d483270f69ebda03ea5389ec24cf7c5cd1d9e5293ce95a1c1507c90e
964,41,4467730961047481962,2021-05-08,Credit,359,0a14889f5c0472b3f326a20ad8edc31ccf1221c979b9dee1d817332e1b209bf3
965,542,4382435034352427639,2027-10-01,Prepaid,330,69cdd218835e1a0323c1a8b17e0fae20804ec922a2be5d284d87a2f568ff38ca
966,914,4517721029162,2027-05-03,Debit,183,8101827b5c8f4c7aff9d128b6ca41f020c6c03cf1e5b5e6a24e18d218e91bd50
967,979,30070164606961,2023-11-23,Debit,421,dce55790887c1146a46d0d032c971484b4c0915f44c1ab40cd4309b7ddf402aa
968,418,4728693367841,2022-10-26,Prepaid,785,0ed6d9eb75dc1482172d662ddefa4fe43c222db6bb1dfabf7f5bf070e72fe7a1
969,503,6559118080943162,2029-06-24,Credit,339,ea0f5d63d2d1051fc1c86c7cd4c05605d809a2612a22d8701c7b78fa42e36aa1
970,512,3516651111079860,2027-10-25,Prepaid,957,31e2ccbf3c69307010ad49e0472f8848c75027fada24e7c576f588b3a7692842
971,421,180023877687701,2021-06-26,Credit,193,36f3f60698869d3a2d4fb17f3c5db73c5ee5a02c38cbeb9010ee8daeb53f481e
972,967,213175292024554,2026-04-12,Credit,230,8f61e316058980c653e101266036485401e153ef522f64ff74e81d94b9817eee
973,176,2654297089492414,2023-09-06,Debit,842,c6c321433002d810459151ec92744cec85a65cb98cb5feb5408f70dbbf19988a
974,443,30192358949088,2022-05-09,Prepaid,211,4a296fdf81442d837b94130b6158a42219eb9d0b7742021bc7d174dfc1f603e2
975,793,30398078880046,2025-01-05,Debit,249,b020f4809b59f0cd33f1ec2e072c84e11fbb5910b507f4617a7a654a4db6e7a4
976,823,4579205342643702184,2022-01-01,Debit,500,2e3ba98b0d754a4a52fbc91c9b36129ff8e38f5beced5211f738dbd905776a20
977,928,372048647402725,2028-12-02,Credit,382,efdf5e5064a0a4e1d43ff347f93810131facf8334879574c5f5856b07adea40a
978,216,4554245821549526636,2022-02-27,Credit,507,5099a30763f80e7a1d44930435992aae7d4ee933779cf4e66dff15b827ea2887
979,364,4698672598762230,2021-12-20,Debit,903,d87cd68fed8226e59fe0d93588c0b80f44cba47cf8c24932a070d212e091dd33
980,322,4767869883871744,2020-10-27,Prepaid,950,ce1028b1154eaf03dc886f9a05a734ed29cb676cb028da65ba4461c1f9516325
981,899,3513019045224015,2024-10-07,Debit,461,a1da75ec917cfa6967286c11d53a1927d9053bf8ab8aecbcdeba4ab2cae64e3f
982,529,4103207858870610,2027-07-23,Credit,237,30ae06acb564763a39fa2e60f37e32bc1cd04285c448bd9d8a1c613521b2f41f
983,160,2232293857324724,2023-05-21,Prepaid,590,42bd7d49139399ddaa49d4e84d9f065bd45fff9410ba3903db33c8a79ea12530
984,340,341665581568001,2028-04-14,Credit,847,512ff565747475a3c3ba17c104f9dc1f73a97477152a03d1419a8441ff8e02b6
985,262,3560423480006840,2029-10-07,Credit,571,7d0e7a468b41a4e9549267d80cc91584275c7c7fa23219fd27f22ca6d6365779
986,786,341252542571687,2020-09-05,Debit,378,6c00d61c6bee5215622f2d47b8593a0395cc48a9de53ae8e90bd2d5ebfaacfde
987,946,6011745689204471,2024-10-15,Debit,367,7cbacd12f586ebc507191293bf150b66ec67f39c79d44b9fae717e68e1855237
988,702,378335517512350,2026-02-09,Debit,564,35a03c15a3e8b99c14a88ba0fdd6d0bbf304c600593f344a938f4d0a5f312890
989,312,4268658048329225,2027-12-27,Prepaid,125,d665bb90b0101ab0adc2685c26e39e34642e720d43bed9c5fe0f7963ca01b477
990,301,371050619383892,2021-09-15,Prepaid,521,a028efa946963ed4f3c6d522b5de19588d0e1586259b6c4066f8ceab9c667815
991,126,3587697745176246,2024-03-28,Debit,269,f5fdad4641744e2f50622a72359d678367da184a2a1b167a4ad169e36dbfd3fb
992,529,213131438447142,2022-12-12,Prepaid,663,2d1a8fbc9d3c7f5ecec5531d2767a6281eb8b4ce56743a7e1ed27a27c34dc3aa
993,916,3595073363835770,2027-07-16,Prepaid,911,550a364401bc43eced0729de5583d54a6a91b1bb8315d607fc66376f548a23be
994,645,213153413402314,2029-12-10,Debit,493,a2f3621282fb037d853eedf8eb782403e7a497de1a587a969a25e9885a5b2446
995,417,6011646121308104,2029-01-06,Prepaid,360,a5ebd881994106921746d01b775be4cc862e4b34854f473911cb2b404ccca60c
996,860,370060051269674,2024-05-24,Credit,949,b2f7f52af5fe160c5aa930933166e717eb066014f8e79efe09e4893a5260ee8d
997,896,4292407147713156,2024-09-03,Credit,819,b4baa88426040c3c1ac2b39d4ba9aa65d664ed713ad681f181a7c7ff0c42a8ae
998,658,6011541441521678,2023-12-07,Debit,919,8263ed680b51973853d9b454ef52cfa24cbf6b52c2dc4d7fbb61e5a07b57e7c1
999,929,3560276492059672,2025-11-07,Prepaid,320,0a23872b912179a588fb51b41ebe4268cf2cb32a9e7eb566cbf812eb9c8d2feb
1000,82,3519233667337534,2024-03-25,Prepaid,845,eb78238ef6d70317b360d4fd65f932b4adfb1ab7466e6ba426523332dfca1e5b
